CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,PRO_OCUP_C,PROM_OCUP,OCUPVIVPAR,VPH_TV,VPH_RADIO,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,area
"1901900010153031","19","019","0001","0153","031",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","31","25","17","8","0","0","0","25","17","8","25","17","8","25","17","8","25","17","8","23","16","7","0","0","0","0","0","0","0","0","0","0","0","0",*,*,*,"8","7",*,"14","3",*,*,"47.06","0","22","3","6","6","4","4","6","0","0","0.71","4.17","25","6","3","5","5","5","4","3","4","0","0",*,"0","7930"
"1901900010153029","19","019","0001","0153","029",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","29","22","14","8",*,"0",*,"21","14","7","21","14","7","21","14","7","21","14","7","18","12","6","0","0","0","0","0","0","0","0","0","0","0","0","3",*,*,"4","3",*,"8","6","4",*,"57.14",*,"16","5","6","6","3","3","6","0","0","0.56","3.67","22","6","5","6","6","6","5","5","4","0","0","0","0","7565"
"1901900010134007","19","019","0001","0134","007",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0134","7","58","31","27","0","0","0","58","31","27","57","31","26","55","31","24","53","30","23","49","26","23",*,"0",*,*,"0",*,"3",*,*,*,*,*,"4","4","0","6","3","3","14","15","9","6","87.1","5","41","12","18","16","18","16","16",*,"0","0.62","3.63","58","15","10","11","13","16","14","10","5",*,"0",*,"0","3406"
"1901900010100009","19","019","0001","0100","009",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0100","9","54","27","27",*,*,*,"52","26","26","52","26","26","48","22","26","48","22","26","47","21","26",*,*,"0","3","3","0","3","3","0","0","0","0",*,*,"0","6",*,"5","11","16","8","8","100","6","36","12","19","19","18","18","19","0","0","0.49","2.84","54","18","16","16","19","19","18","17","14",*,"0",*,"0","6823"
"1901900010083038","19","019","0001","0083","038",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0083","38","88","55","33","4",*,*,"84","53","31","83","53","30","78","51","27","75","48","27","73","47","26",*,"0",*,"5",*,"3","5","4",*,"3","3","0",*,*,*,"8","4","4","23","27","17","10","60","13","54","21","31","30","26","25","30",*,"0","0.6","2.93","88","29","25","25","27","29","30","23","18",*,"0","0","0","9935"
"1901900010079032","19","019","0001","0079","032",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0079","32","69","32","37",*,*,*,"67","31","36","67","31","36","62","30","32","60","29","31","56","27","29",*,*,*,"3","0","3","5",*,"4",*,*,*,"4",*,*,"9","4","5","18","14","5","9","115.63","9","51","9","25","21","18","14","21","4","0","0.53","3.29","69","21","15","21","20","19","20","12","14","0","0","0","0","11689"
"1901900010079031","19","019","0001","0079","031",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0079","31","74","37","37","0","0","0","74","37","37","74","37","37","67","34","33","64","33","31","60","32","28","0","0","0","7","3","4","9","4","5","3",*,*,"4",*,"3","5",*,"4","16","19","12","7","100","10","47","17","31","27","17","13","27","3",*,"0.46","2.74","74","25","24","22","22","25","24","20","17","0","0",*,"0","10465"
"1901900010064021","19","019","0001","0064","021",Urbana,Parque o Jardín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15329"
190190001005A023,"19","019","0001",005A,"023",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,005A,"23","79","52","27",*,*,"0","77","50","27","76","49","27","75","48","27","74","47","27","70","45","25",*,*,"0",*,*,"0",*,*,"0",*,*,"0","4",*,*,*,*,*,"15","37","26","11","51.92","5","44","30","36","33","30","27","33","3","0","0.44","2.39","79","33","24","29","29","33","33","24","22","0","0","0","0","13585"
"1901900010026033","19","019","0001","0026","033",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18346"
"1901900010011011","19","019","0001","0011","011",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0011","11","200","97","103","7","5",*,"193","92","101","190","92","98","171","81","90","158","75","83","150","71","79","4",*,"3","18","10","8","26","14","12","13","6","7","8","4","4","23","12","11","49","36","19","17","106.19","42","129","29","47","44","43","40","44",*,*,"0.98","4.55","200","43","32","15","30","38","29","8","7",*,*,"14",*,"4820"
"1901900010543036","19","019","0001","0543","036",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0543","36","106","60","46",*,*,*,"104","59","45","102","59","43","87","51","36","78","45","33","76","45","31","4",*,"3","13","7","6","19","12","7","9","6","3",*,"0",*,"18","13","5","34","8","4","4","76.67","28","75","3","28","26","22","20","26",*,"0","0.67","4.08","106","26","21","24","24","24","24","20","19","0","0",*,"0","7660"
"1901900010543017","19","019","0001","0543","017",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0543","17","75","42","33",*,*,*,"73","41","32","72","40","32","67","37","30","67","37","30","67","37","30",*,*,"0","4",*,*,*,"0",*,"0","0","0","0","0","0","11","6","5","20","23","13","10","78.57","8","49","18","27","22","23","18","22","5","0","0.61","3.41","75","19","12","14","18","17","19","12","9","0","0","3","0","3375"
"1901900010539027","19","019","0001","0539","027",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0539","27","106","55","51",*,*,"0","104","53","51","104","53","51","92","47","45","85","43","42","82","40","42","0","0","0","12","6","6","15","7","8","7","4","3","3","3","0","10","3","7","23","15","8","7","92.73","21","77","8","34","26","32","24","26","5","3","0.95","4.08","106","25","19","20","24","25","24","13","11","0","0",*,"0","2732"
"1901900010539013","19","019","0001","0539","013",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0539","13","87","48","39","0","0","0","87","48","39","84","46","38","82","45","37","81","45","36","80","44","36","3",*,*,*,*,*,"3",*,*,*,"0",*,*,*,"0","16","8","8","29","15","9","6","81.25","6","72","9","41","33","31","23","33","0","8","0.62","2.64","87","30","22","27","26","33","31","20","21","0","0",*,"0","3819"
"1901900010488024","19","019","0001","0488","024",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0488","24","87","49","38","3",*,*,"84","47","37","82","45","37","75","42","33","70","40","30","64","36","28",*,*,"0","7","3","4","9","4","5","5",*,"3","6","4",*,"11","6","5","27","15","9","6","77.55","17","58","12","24","23","14","13","23",*,"0","0.79","3.78","87","21","15","15","17","22","17","13","12",*,*,"6","0","52207"
"1901900010401025","19","019","0001","0401","025",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0401","25","72","36","36","3",*,*,"69","35","34","64","32","32","56","27","29","54","27","27","54","27","27","6","3","3","7","5",*,"7","3","4",*,"0",*,"0","0","0","12","5","7","22","11","5","6","100","18","47","7","21","21","0","0","21","0","0","0.71","3.43","72","21","16","16","18","21","20","13","12","0","0",*,"0","1997"
"1901900010384014","19","019","0001","0384","014",Urbana,Edificio-Manzana,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0384","14","42","23","19","0","0","0","7","5",*,"7","5",*,"7","5",*,"7","5",*,"7","5",*,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",*,*,"4","0","0","0","82.61","0","7","0","11","11",*,*,"11","0","0","1.4","3.82","42",*,*,*,*,*,*,*,*,"0","0","0","0","30571"
190190001037A048,"19","019","0001",037A,"048",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,037A,"48","6",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"2","1",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"2363"
"1901900010261053","19","019","0001","0261","053",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0261","53","42","23","19","0","0","0","42","23","19","42","23","19","36","19","17","32","19","13","29","17","12","0","0","0","6","4",*,"9","3","6","4","0","4","3",*,*,"5","4",*,"16","3",*,*,"82.61","10","32","0","21","9","21","9","9","12","0","0.82","4.67","42","9","7","9","8","9","9","9","7","0","0","0","0","11581"
"1901900010153030","19","019","0001","0153","030",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","30","11",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"4","2",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"7228"
"1901900010257018","19","019","0001","0257","018",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0257","18","113","57","56","0","0","0","113","57","56","112","57","55","108","55","53","106","55","51","103","54","49","3","0","3",*,*,"0","3",*,*,*,"0",*,"3",*,*,"16","7","9","30","30","14","16","98.25","7","86","20","31","29","25","23","29",*,"0","0.66","3.9","113","29","20","26","29","28","28","26","18","0","0","0","0","18569"
"1901900010242021","19","019","0001","0242","021",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0242","21","70","37","33",*,*,"0","69","36","33","66","34","32","63","34","29","59","32","27","56","30","26","3",*,*,"3","0","3","7",*,"5","4",*,*,"3",*,*,"13","6","7","18","9","7",*,"89.19","11","51","8","17","16","16","15","16",*,"0","0.56","4.38","70","15","13","13","15","14","15","15","13","0","0","0","0","18126"
"1901900010238036","19","019","0001","0238","036",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0238","36","93","47","46",*,*,"0","15","7","8","15","7","8","13","7","6","13","7","6","13","7","6","0","0","0",*,"0",*,*,"0",*,"0","0","0","0","0","0","3",*,*,"4","3",*,*,"97.87","3","12",*,"29","28","6","5","28",*,"0","0.39","3.32","93","5","4","5","5","5","5","4","5","0","0","0","0","19050"
"1901900010238008","19","019","0001","0238","008",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0238","8","41","21","20",*,*,*,"26","13","13","25","12","13","25","12","13","25","12","13","22","12","10",*,*,"0","0","0","0","0","0","0","0","0","0","3","0","3",*,*,"0","7","3",*,*,"95.24","3","23",*,"12","12","9","9","12","0","0","0.54","3.42","41","9","6","8","7","9","8","4","5","0","0",*,"0","10553"
"1901900010223047","19","019","0001","0223","047",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0223","47","42","21","21",*,"0",*,"37","19","18","36","19","17","33","17","16","32","16","16","32","16","16",*,"0",*,*,*,"0",*,*,"0",*,*,"0","0","0","0","4",*,"3","8","8","4","4","100","6","28","4","19","13","18","12","13","6","0","0.49","3.23","42","12","9","11","11","11","11","10","9","0",*,*,"0","10431"
"1901900010187053","19","019","0001","0187","053",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0187","53","31","19","12",*,*,"0","30","18","12","28","17","11","25","17","8","24","16","8","23","15","8",*,*,*,"3","0","3","3",*,*,*,*,"0",*,*,"0","6","3","3","12",*,*,*,"63.16","7","22",*,"9","7","8","6","7",*,*,"0.76","4.43","31","6","5","6","6","7","6","5","5","0","0",*,"0","7365"
"1901900010577038","19","019","0001","0577","038",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13925"
"1901900010577062","19","019","0001","0577","062",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0577","62","3",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"2","1",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"11941"
"1901900010011010","19","019","0001","0011","010",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0011","10","154","76","78","8","3","5","146","73","73","143","71","72","130","68","62","126","65","61","119","61","58","4","3",*,"12",*,"10","9","5","4","4","3",*,"7","4","3","12","7","5","36","38","21","17","102.63","28","96","30","41","39","41","39","39",*,"0","0.97","3.95","154","35","30","8","23","32","18","7",*,*,*,"21","0","4786"
"1901900010064002","19","019","0001","0064","002",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0064","2","16","9","7","0","0","0","16","9","7","16","9","7","16","9","7","16","9","7","16","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4",*,*,"5","5","3",*,"77.78","0","11","5","7","6","4","3","6",*,"0","0.52","2.67","16","6","6","6","5","6","6","5","3","0","0","0","0","5242"
"1901900010083016","19","019","0001","0083","016",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0083","16","11","6","5",*,*,"0","10","5","5","9","5","4","9","5","4","9","5","4","9","5","4",*,"0",*,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",*,"5","3",*,"83.33",*,"4","5","6","6","4","4","6","0","0","0.33","1.83","11","6","3","5","6","6","6","5","3","0","0","0","0","5632"
"1901900010083032","19","019","0001","0083","032",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0083","32","66","32","34","0","0","0","66","32","34","64","31","33","61","31","30","60","31","29","59","30","29","3",*,*,*,"0",*,"3","0","3",*,"0",*,*,*,"0","8",*,"6","14","19","12","7","106.25","6","49","11","27","25","25","23","25",*,"0","0.52","2.64","66","25","18","20","21","21","23","22","18","0","0",*,"0","12945"
"1901900010543043","19","019","0001","0543","043",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0543","43","58","28","30","3",*,*,"55","27","28","54","27","27","49","26","23","47","25","22","42","21","21",*,*,*,"4","0","4","5",*,"4",*,*,*,"5","4",*,"8",*,"6","16","8","6",*,"107.14","11","40","7","16","16","7","7","16","0","0","0.67","3.63","58","16","12","15","11","16","13","11","10","0","0",*,"0","4732"
"1901900010242010","19","019","0001","0242","010",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0242","10","47","16","31","0","0","0","47","16","31","46","16","30","44","15","29","44","15","29","42","15","27",*,*,*,*,"0",*,*,"0",*,"0","0","0",*,"0",*,"12","4","8","8","8","3","5","193.75","3","39","5","11","10","11","10","10",*,"0","0.68","4.7","47","10","8","10","9","10","10","8","5","0","0","0","0","10319"
"1901900010543007","19","019","0001","0543","007",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2232"
"1901900010153015","19","019","0001","0153","015",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0153","15","67","39","28",*,*,"0","65","37","28","63","36","27","48","26","22","47","26","21","42","24","18","4","3",*,"13","8","5","13","8","5",*,"0",*,"5",*,"3","4",*,*,"22","6","4",*,"71.79","20","46",*,"18","18","12","12","18","0","0","0.72","3.72","67","18","13","17","15","18","18","11","15","0","0","0","0","7272"
"1901900010327006","19","019","0001","0327","006",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0327","6","199","98","101","7",*,"6","192","97","95","185","93","92","170","88","82","164","87","77","158","84","74","10","4","6","12","5","7","13","4","9","6",*,"5","6","3","3","22","14","8","51","31","15","16","103.06","35","149","15","59","57","56","54","57",*,*,"0.72","3.49","199","55","44","33","44","54","49","35","28",*,*,"8","0","5302"
"1901900010492032","19","019","0001","0492","032",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0492","32","82","41","41",*,*,"0","81","40","41","81","40","41","71","37","34","67","37","30","65","36","29","3","0","3","7","3","4","10","3","7","4","0","4",*,*,*,"17","8","9","17","14","8","6","100","15","56","11","22","22","20","20","22","0","0","0.62","3.73","82","22","22","22","22","22","22","20","17","0","0","0","0","11576"
"1901900010365033","19","019","0001","0365","033",Urbana,Edificio-Manzana,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0365","33","85","43","42","4",*,*,"81","41","40","79","39","40","67","34","33","63","32","31","61","31","30","4",*,*,"10","5","5","8","4","4","4",*,*,*,*,*,"15","9","6","29","3","3","0","97.67","22","61",*,"27","27","12","12","27","0","0","0.72","3.15","85","26","21","26","23","27","26","18","20","0","0","0","0","2734"
"1901900010365036","19","019","0001","0365","036",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20722"
"1901900010384006","19","019","0001","0384","006",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0384","6","22","14","8","0","0","0","22","14","8","21","13","8","20","13","7","19","12","7","19","12","7",*,*,"0",*,"0",*,*,*,*,*,*,"0","0","0","0","5",*,"4","5","5","4",*,"57.14","3","15","4","7","6","7","6","6",*,"0","0.48","3.67","22","6","6","6","5","6","6","4","4","0","0","0","0","4785"
"1901900010384007","19","019","0001","0384","007",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0384","7","41","19","22",*,*,"0","36","16","20","36","16","20","35","15","20","34","15","19","34","15","19",*,*,"0","0","0","0",*,"0",*,*,"0",*,"0","0","0","6",*,"4","6","6","3","3","115.79","3","28","6","15","14","14","13","14",*,"0","0.39","2.93","41","13","10","11","12","12","13","12","9","0","0","0","0","10881"
"1901900010350028","19","019","0001","0350","028",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0350","28","325","164","161","5","4",*,"316","157","159","308","152","156","288","145","143","278","138","140","268","135","133","13","6","7","15","6","9","21","11","10","10","7","3","10","3","7","40","17","23","76","88","47","41","98.17","43","213","65","100","99",*,"0","99",*,"0","0.51","3.28","325","98","64","92","97","97","97","85","66",*,*,*,"0","37159"
"1901900010350029","19","019","0001","0350","029",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0350","29","838","471","367","21","11","10","817","460","357","803","456","347","748","428","320","732","419","313","706","403","303","18","7","11","51","25","26","42","18","24","16","9","7","26","16","10","115","67","48","262","176","100","76","77.92","106","601","131","296","296","56","56","296","0","0","0.56","2.83","838","290","227","274","269","290","290","253","232",*,*,"4",*,"20163"
"1901900010115026","19","019","0001","0115","026",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0115","26","41","19","22",*,"0",*,"40","19","21","40","19","21","38","18","20","38","18","20","38","18","20","0","0","0",*,*,*,*,"0",*,"0","0","0","0","0","0","4",*,*,"11","11","4","7","115.79","3","27","11","20","18","20","18","18",*,"0","0.42","2.28","41","18","18","16","17","18","16","16","16","0","0",*,"0","3534"
"1901900010350010","19","019","0001","0350","010",Urbana,Típica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42588"
"1901900010187049","19","019","0001","0187","049",Urbana,Típica,"19",Nuevo Le√≥n,"19",San Pedro Garza Garc√≠a,"1",San Pedro Garza Garc√≠a,"0187","49","126","70","56","0","0","0","126","70","56","125","69","56","118","65","53","110","62","48","98","57","41","3",*,*,"5","3",*,"12","5","7","8","3","5","12","5","7","25","12","13","46","14","8","6","80","16","100","10","29","26","24","21","26",*,*,"0.63","4.85","126","26","20","26","26","25","26","21","24","0","0","0","0","26582"
