RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2011
05 061 007,,"735",MATAMOROS 555,"2",HU
05 065 013,,"156",TREVI/O L13 M65,"2",HU
05 065 014,,"154",TREVI/O L14 M65,"2",HU
05 062 003,SAN PEDRO,"529",5 DE MAYO 1077 Y D DE MONTEMAYOR,"2",HU
05 065 024,,"151",PRIV SAN FERNANDO 619,"2",HU
05 062 005,,"506",5 DE MAYO 1075,"1",HU
05 043 001,,"6978",5 DE MAYO 808,"2",HU
05 062 004,,"853",5 DE MAYO,"1",HU
05 046 003,,"3493",2 DE ABRIL,"2",HU
05 061 006,SAN PEDRO,"858",MATAMOROS 600,"2",HU
05 065 015,,"152",TREVI/O Y EMILIO CARRANZA L15 M65,"2",HU
05 061 002,,"1144",5 DE MAYO OTE 996,"2",HU
05 044 003,,"424",2 DE ABRIL,"2",HU
05 044 004,,"403",GENARO GZA GARCIA 836 Y 2 DE ABRIL,"2",HU
05 062 002,,"597",D DE MONTEMAYOR,"0",BU
05 099 004,,"922",EMILIO CARRANZA L4 M8 SAN PEDRO,"2",HU
05 061 004,SAN PEDRO,"907",MATAMOROS 600,"2",HU
05 061 005,SAN PEDRO,"844",2 DE ABRIL 905,"1",HU
05 099 003,,"1156",EMILIO CARRANZA,"2",HU
05 062 006,,"749",DIEGO DE MONTEMAYOR LOTE-C,"2",HU
05 052 001,,"6928",E CARRANZA 619,"2",HU
05 062 001,,"874",5 DE MAYO 500,"2",HU
05 062 008,,"564",D DE MONTEMAYOR M62 L8,"2",HU
05 062 007,,"598",JUAN I RAMON M62 L7,"0",BU
05 062 009,,"595",2 DE ABRIL,"2",HU
05 061 003,,"870",2 DE ABRIL 903,"2",HU
05 062 010,,"595",2 DE ABRIL,"0",BU
05 046 001,,"3564",GARZA GARCIA 790,"2",HU
05 099 001,SAN PEDRO,"945",E CARRANZA 200,"2",HU
05 062 011,,"564",JUAN I RAMON,"2",HU
05 099 005,SAN PEDRO,"937",PUEBLA ESQ CON TREVI/O 705,"2",HU
05 099 006,SAN PEDRO,"2054",PUEBLA SN PEDRO L6 M8,"2",HU
05 044 002,SAN JEMO,"2530",GENARO GARZA GARCIA 1209,"2",HU
05 099 002,,"932",NARANJO 820,"2",HU
05 044 001,,"3881",2 DE ABRIL,"2",HU
03 024 001,CENTRO,"6954",GALEANA Y 16 DE SEPT,"3",S
03 027 001,CENTRO,"7008",GUERRERO Y 16 DE SEP,"3",S
05 020 014,,"169",LAZARO GARZA AYALA 614,"2",HU
05 020 010,,"176",L GARZA AYALA OTE 606,"1",S
05 020 007,,"188",GRAL TREVI/O 227,"2",HU
05 020 013,SAN PEDRO,"179",LAZARO GARZA AYALA 612,"1",S
05 020 017,SAN PEDRO,"173",NARANJO 204 INT 1,"1",HU
05 020 015,,"163",LAZARO GARZA AYALA 620,"2",HU
05 020 018,SAN PEDRO,"167",NARANJO 206,"2",HU
05 020 019,,"181",GRAL NARANJO,"1",HU
05 020 034,SAN PEDRO,"238",TREVI/O 243,"2",M
05 020 031,,"232",GALEANA 607,"1",HU
05 020 032,SAN PEDRO,"164",GALEANA OTE 605,"2",HU
05 020 033,,"167",GALEANA 603,"1",HU
05 020 024,,"183",NARANJO 220,"2",HU
05 020 025,SAN PEDRO,"177",NARANJO SUR 218,"2",HU
05 020 026,,"269",NARANJO 290,"2",HU
05 020 008,,"236",LAZARO GARZA AYALA 600,"2",HU
05 020 009,,"175",LAZARO GZA AYALA OTE 604,"2",HU
05 020 037,,"167",LAZARO GARZA AYALA 608,"1",S
05 020 012,SAN PEDRO,"161",LAZARO GARZA AYALA OTE 610,"2",A
05 020 036,,"164",TREVI/O 231,"1",HU
05 020 020,,"168",NARANJO Y L G AYALA,"2",HU
05 020 035,,"173",GRAL TREVI/O 226,"2",M
05 020 021,,"166",GRAL NARANJO SUR 212,"1",HU
05 020 003,,"1359",GRAL TREVI/O 229,"2",HM
05 020 027,,"174",GALEANA OTE 615 SAN PEDRO,"1",HU
05 020 028,,"175",GALEANA 611,"1",HU
05 020 030,,"236",GALEANA 609,"2",HU
05 020 038,SAN PEDRO,"175",GALEANA 613,"2",HU
05 021 005,,"382",L GARZA AYALA Y NARANJO,"2",HU
05 021 002,SAN PEDRO,"1715",GARZA GARCIA 200,"2",HU
05 021 004,,"1036",GENARO GARZA GARCIA 200,"2",HU
05 021 006,,"435",L GARZA AYALA 726,"2",HU
05 021 007,,"339",LAZARO GARZA AYALA L 2,"2",HU
05 021 008,,"380",LAZARO GARZA AYALA L 3,"2",HU
05 030 002,SAN PEDRO,"873",16 DE SEPTIEMBRE 337,"2",HU
05 030 003,SAN PEDRO,"915",GALEANA L3 M30,"2",HU
05 030 004,SAN PEDRO,"850",GALEANA 740,"2",HU
05 030 005,,"876",GALEANA Y GARZA GARCIA 300,"2",HU
05 030 006,SAN PEDRO,"878",16 DE SEPTIEMBRE L6 M30,"2",HU
05 030 007,SAN PEDRO,"878",16 DE SEPTIEMBRE L7 M30,"2",HU
05 030 008,SAN PEDRO,"873",16 DE SEPTIEMBRE L8 M30,"2",HU
05 030 001,,"839",GALEANA 700,"2",HU
05 053 069,SAN PEDRO,"157",GALEANA OTE 528,"2",M
05 053 010,SAN PEDRO,"204",ZARAGOZA 315,"1",HU
05 053 025,,"276",GALEANA 558,"1",HU
05 053 014,,"215",ZARAGOZA 321,"2",HU
05 053 072,,"161",GALEANA 540,"1",HU
05 053 011,,"156",GALEANA 546,"2",HU
05 053 013,,"142",2A PRIV TREVI/O 320 INT9,"2",HU
05 053 008,,"160",GALEANA 552,"2",HU
05 053 054,,"152",2A PRIVADA 320 INT 10,"2",HU
05 053 055,,"151",2A P TREVI/O 320 INT 8,"2",HU
05 053 062,,"151",16 DE SEPT 519,"2",HU
05 053 061,SAN PEDRO,"153",16 DE SEPTIEMBRE 521,"2",HU
05 053 068,,"128",GALEANA 522,"2",HU
05 053 004,,"308",GALEANA OTE 508,"2",HU
05 053 070,,"153",GALEANA 534 OTE,"2",HU
05 053 071,,"159",GALEANA 538,"1",HU
05 053 075,,"155",2A PRIVADA TREVI/O 230,"2",HU
05 053 077,,"167",ZARAGOZA 327,"2",HU
05 053 074,,"149",2A PRIV TREVI/O 320 INT 1,"2",HU
05 053 049,,"107",ZARAGOZA 339,"2",HU
05 053 065,,"93",ZARAGOZA 333,"1",HU
05 053 052,,"151",2A P TREVI/O 320 INT 14,"2",HU
05 053 017,,"141",2A P TREVI/O 320 INT 3,"2",HU
05 053 064,,"144",16 DE SEPTIEMBRE,"2",HU
05 053 002,,"264",ZARSGOZA 351 SUR,"0",BU
05 053 053,,"149",2A P TREVI/O 320 INT 11,"2",HU
05 053 050,,"145",16 DE SEPTIEMBRE 517,"2",HU
05 053 021,,"153",16 DE SEPT 511,"2",HU
05 053 063,SAN PEDRO,"146",16 DE SEPTIEMBRE 505,"2",HU
05 053 060,,"147",16 DE SEPTIEMBRE 529 SN PEDRO,"2",HU
05 053 067,,"153",2A PRIV TREVI/O 320 INT 7,"2",HU
05 053 076,,"147",2DA PRIVADA TREVI/O 320 INT 12,"2",HU
05 053 018,,"149",2A P TREVI/O 320 INT 4,"2",HU
05 053 057,,"146",2A PRIV TREVI/O 320 INT 2,"2",HU
05 029 002,,"344",GALEANA 600 D-6 Y TREVI/O,"2",HM
05 029 007,,"337",TREVI/O 600-7,"2",HM
05 029 003,,"359",GALEANA 600,"2",HM
05 029 008,,"342",TREVI/O Y GALEANA 600 INT 8,"2",HM
05 029 009,,"330",TREVI/O Y GALEANA 600 INT 9,"2",HM
05 029 015,,"352",GALEANA 600,"2",HM
05 029 010,,"347",TREVI/O 600,"2",HM
05 029 016,,"359",NARANJO 343,"2",HM
05 029 017,,"360",TREVI\O 600-2,"2",HM
05 029 018,,"361",NARANJO 600,"2",HM
05 029 012,,"688",16 DE SEPT 600 DEP 12,"2",HU
05 029 001,,"913",,"2",HM
05 029 004,,"641",GALEANA 600,"2",HU
05 029 014,VALLE SAN ANGEL,"359",16 DE SEPT Y GALEANA 600 INT 14,"2",HU
05 029 005,SAN PEDRO,"402",16 DE SEPTIEMBRE 603,"2",HU
05 029 006,SAN PEDRO,"440",NARANJO 601,"2",HU
05 101 019,,"216",ZARAGOZA S/N,"2",HU
05 101 011,PALO BLANCO,"132",PRIV EMILIO CARRANZA 506,"3",HU
05 101 012,PALO BLANCO,"137",PRIV EMILIO CARRANZA 504,"3",HU
05 101 013,PALO BLANCO,"133",PRIV EMILIO CARRANZA 502,"3",HU
05 101 014,PALO BLANCO,"142",PRIV EMILIO CARRANZA 500,"3",HU
05 101 015,PALO BLANCO,"216",ZARAGOZA 203,"2",HU
05 101 001,PALO BLANCO,"131",PRIV EMILIO CARRANZA 501,"3",HU
05 101 007,PALO BLANCO,"132",PRIV EMILIO CARRANZA 505,"3",HU
05 101 008,PALO BLANCO,"134",PRIV EMILIO CARRANZA 507,"3",HU
05 101 009,PALO BLANCO,"135",PRIV EMILIO CARRANZA 504,"3",HU
05 101 010,PALO BLANCO,"142",PRIV EMILIO CARRANZA 508,"3",HU
05 101 004,PALO BLANCO,"135",PRIV EMILIO CARRANZA 503,"3",HU
05 101 017,PALO BLANCO,"326",PUEBLA 711,"2",HU
05 101 016,PALO BLANCO,"218",ZARAGOZA 709 Y PUEBLA,"2",HU
05 101 003,,"1662",,"2",HM
05 101 005,PALO BLANCO,"401",ZARAGOZA 703,"2",HU
05 101 018,PALO BLANCO,"345",PUEBLA 713,"2",HU
05 101 002,,"1552",,"2",HM
05 031 029,,"136",GALEANA 800,"2",HU
05 031 014,,"170",GALEANA 824,"2",HU
05 031 028,,"134",GALEANA 822,"2",HU
05 031 015,,"87",GALEANA 826,"2",HU
05 031 016,,"78",GALEANA 828,"2",HU
05 031 030,,"99",GALEANA SUR 844,"2",HU
05 031 017,,"80",GALEANA 830,"2",M
05 031 033,,"101",GALEANA 860,"0",BU
05 031 027,,"70",16 DE SEPT,"2",HU
05 031 023,,"138",MATAMOROS 334,"2",HU
05 031 010,,"141",MATAMOROS 338 A,"2",HU
05 031 024,,"167",MATAMOROS 312,"2",HU
05 031 031,,"182",MATAMOROS 832,"2",HU
05 031 032,,"134",GALEANA 846,"2",HU
05 031 036,,"147",MATAMOROS 312,"2",HU
05 031 035,,"163",PRIVADA,"2",HU
05 031 038,,"139",GALEANA,"2",HU
05 031 037,,"175",MATAMOROS 315,"1",HU
05 031 012,,"99",MATAMOROS 322,"1",HU
05 031 008,,"98",MATAMOROS SUR 316,"2",HU
05 031 007,,"100",MATAMOROS 328,"2",HU
05 031 021,,"430",16 DE SEPT 827,"1",S
05 031 018,,"689",GARZA GARCIA 339,"2",HU
05 031 034,,"162",PRIVADA,"2",HU
05 031 020,,"703",GENARO GARZA GARCIA OTE 66,"2",S
05 031 019,CENTRO,"707",GARZA GARCIA 335,"2",E
05 031 001,,"161",MATAMOROS 338,"2",M
05 031 011,,"107",16 DE SEPT 833,"0",BU
05 031 009,SAN PEDRO,"288",MATAMOROS SUR 346,"2",HM
05 031 026,,"158",16 DE SEPT 833,"2",HU
05 031 022,SAN PEDRO,"148",16 DE SEPTIEMBRE OTE 839,"2",HU
05 066 004,,"253",2 DE ABRIL Y MATAMOROS 901,"2",HU
05 066 009,PALO BLANCO,"251",2 DE ABRIL 902,"2",HU
05 066 001,,"271",MATAMOROS 901,"2",HU
05 066 014,,"421",EMILIO CARRANZA  915,"2",HU
05 066 015,,"556",DIEGO DE MONTEMAYOR,"2",HU
05 066 012,,"275",EMILIO CARRANZA 911,"2",HU
05 066 013,,"275",EMILIO CARRANZA 913,"2",HU
05 066 016,PALO BLANCO,"259",E CARRANZA 917,"2",HU
05 066 018,PALO BLANCO,"273",EMILIO CARRANZA,"2",HU
05 066 017,PALO BLANCO,"250",E CARRANZA 919,"2",HU
05 066 003,,"242",DIEGO DE MONTEMAYOR 654,"2",HU
05 066 007,,"614",DIEGO DE MONTEMAYOR SUR 650,"2",HU
05 066 011,SAN PEDRO,"398",MATAMOROS 691,"2",HU
05 066 002,,"1256",2 DE ABRIL 950,"1",HU
05 066 005,,"407",MATAMOROS 403,"2",HU
05 066 006,PALO BLANCO,"512",2 DE ABRIL 668,"2",HU
05 066 008,,"254",2 DE ABRIL,"2",HU
05 066 010,,"378",MATAMOROS,"2",HU
01 091 002,,"711",RIO SUCHIATE NTE 205 DEL VALLE,"2",HU
01 091 004,DEL VALLE,"471",RIO POTOMAC PTE 214,"1",HU
01 091 018,,"201",RIO POTOMAC 214-A,"2",HU
01 091 007,,"341",RIO POTOMAC PTE 212 DEL VALLE,"1",HU
01 091 006,DEL VALLE,"180",RIO POTOMAC 214 Y 214A,"2",HU
01 091 003,,"508",RIO DE LA PLATA 221 DEL VALLE,"1",HU
01 091 001,,"748",RIO SUCHAITE 205 DEL VALLE,"1",HU
01 091 008,,"277",RIO POTOMAC PTE 210 VALLE,"1",HU
01 091 005,DEL VALLE,"439",RIO DE LA PLATA 219,"2",HU
01 091 012,,"370",RIO DE LA PLATA 217 DEL VALLE,"2",HU
01 091 009,,"470",RIO DE LA PLATA 207 DEL VALLE,"1",HU
01 091 010,DEL VALLE,"323",RIO DE LA PLATA PTE 213,"1",HU
01 091 015,DEL VALLE,"343",RIO DE LA PLATA 205,"2",HU
01 091 016,DEL VALLE,"193",RIO DE LA PLATA 201 Y POTOMAC,"2",HU
01 135 004,DEL VALLE,"552",RIO TAMESIS Y RIO VOLGA 490,"1",HU
01 135 006,,"1171",RIO VOLGA 488 VALLE,"1",HU
01 135 008,DEL VALLE,"1243",RIO VOLGA 480,"1",HU
01 135 015,DEL VALLE,"1464",RIO VOLGA PTE 450,"0",BU
01 135 003,,"569",RIO TAMESIS 305,"2",HU
01 135 012,,"1379",RIO VOLGA PTE 460 DEL VALLE,"0",BU
01 135 010,,"1308",RIO VOLGA 470,"1",HU
01 135 014,DEL VALLE,"744",RIO VOLGA 400,"2",HU
01 135 019,,"147",RIO RHIN INT,"1",HU
01 135 011,,"1406",RIO RHIN Y RIO TAMESIS,"0",BU
01 135 009,,"1165",RIO RHIN PTE 413 DEL VALLE,"1",HU
01 135 005,,"2388",RIO RHIN 417,"1",HU
01 135 016,DEL VALLE,"744",RIO BRAVO 300,"2",HU
01 135 018,DEL VALLE,"777",RIO BRAVO SUR 350 DEL VALLE,"2",HU
01 135 020,DEL VALLE,"999",RIO RHIN 409,"2",HU
01 135 013,,"452",RIO RHIN 407,"2",HU
01 135 017,,"780",RIO RHIN 405,"2",HU
01 122 002,DEL VALLE,"607",RIO MOSA,"0",BU
01 122 001,DEL VALLE,"731",RIO VOLGA 665,"2",HU
01 122 003,DEL VALLE,"1074",RIO VOLGA 663,"1",HU
01 122 014,DEL VALLE,"486",RIO VOLGA 661,"1",HU
01 122 006,,"879",RIO VOLGA PTE 635 DEL VALLE,"1",HU
01 122 005,,"787",RIO VOLGA 655,"1",HU
01 122 007,,"1019",,"3",HM
01 122 009,,"1290",RIO VOLGA 613,"3",HM
01 122 008,DEL VALLE,"1007",RIO VOLGA 615,"0",BU
03 056 001,,"644",ALTAMIRANO Y V CARRANZA,"1",HU
03 056 068,,"421",VENUSTIANO CARRANZA L3,"2",HU
03 056 002,,"461",V CARRANZA L 2 M 56,"2",HU
03 056 048,PRADOS DE LA SIERRA,"438",VENUSTIANO CARRANZA 110,"2",HU
03 056 003,P DE SIERRA,"404",V CARRANZA 108,"1",HU
03 056 062,PRADOS DE LA SIERRA,"202",AV V CARRANZA 106-A,"2",HU
03 056 045,PRADOS DE LA SIERRA,"387",AVE ALTAMIRANO 1001-A,"2",HU
03 056 004,,"193",V CARRANZA 104-B P SIERRA,"2",HU
03 056 063,PRADOS LA SIERRA,"189",AV V CARRANZA 104,"2",HU
03 056 056,PRADOS DE LA SIERRA,"183",AV VENUSTIANO CARRANZA 106,"2",HU
03 056 054,PRADOS DE LA SIERRA,"371",AV ALTAMIRANO 1001,"2",HU
03 056 009,PRADOS DE LA SIERRA,"643",CERRADA ZACATENCO 1006,"1",HU
03 057 001,,"674",V CARRANZA L 1 M 57,"0",BU
03 056 044,PRADOS DE LA SIERRA,"351",ALTAMIRANO 1005,"2",HU
03 056 008,PRADOS DE LA SIERRA,"420",ZACATENCO 1004,"0",BU
03 056 051,PRADOS DE LA SIERRA,"613",CERRADA ZACATENCO 1008,"2",HU
03 056 007,PRADOS LA SIERRA,"335",C ZACATENCO 1002,"1",HU
03 056 006,PRADOS DE LA SIERRA,"535",CERRADA ZACATENCO 100,"2",HU
03 056 067,PRADOS DE LA SIERRA,"340",AVE ALTAMIRANO 1005-A,"2",HU
03 056 011,PRADOS DE LA SIERRA,"327",CERRADA ZACATENCO 1010,"2",HU
03 056 013,PRADOS DE LA SIERRA,"698",CERRADA ZACATENCO L14 M56,"0",BU
03 056 012,PRADOS DE LA SIERRA,"361",CERRADA ZACATENCO L12 M56,"2",HU
03 056 042,,"555",AVE MATANCILLAS L 44 M 56,"0",BU
03 056 014,PRADOS DE LA SIERRA,"360",CERRADA XALOSTOC 1000,"2",HU
03 056 061,,"289",CERRADA ZACATENCO,"2",HU
03 056 057,PRADOS DE LA SIERRA,"399",MATANCILLAS L57 M56,"2",HU
03 057 003,PRADOS DE LA SIERRA,"523",AVE V CARRANZA 103,"2",HU
03 056 052,PRADOS DE LA SIERRA,"512",CERRADA ZACATENCO 1014,"2",HU
03 056 043,PRADOS DE LA SIERRA,"583",ALTAMIRANO Y MATANCILLAS 127,"2",HU
