REGION,MANZANA,LOTE,SHAPE_AREA,NOMBRE_COL,CALLE,NIVELES,US_ACT2020,RML
"07","096","026",314.5515851377,,V DE CHIPINQUE 108 V DEL CHIPINQUE,"2",HU,07 096 026
"07","096","003",329.4920899172,VALLE DE CHIPINQUE,V DE CHIPINQUE L3 M9,"2",HU,07 096 003
"07","096","002",966.4808588019,,V DE CHIPINQUE L2 M9,"2",HU,07 096 002
"07","096","021",528.4396560061,V DE CHIPINQUE,V DE CHIPINQUE 102,"3",HU,07 096 021
"07","096","018",865.7915544363,V CHIPINQUE,LA PAZ 821,"2",HU,07 096 018
"07","096","001",823.4325962493,,V DE CHIPINQUE 102 V DE CHI,"2",HU,07 096 001
"07","036","002",1025.673059693,JERONIMO SILLER,AV JERONIMO SILLER 1025,"2",HU,07 036 002
"07","036","007",1215.814305311,JERONIMO SILLER,PRIVADA HIDALGO 200,"2",HU,07 036 007
"07","039","008",1252.012226961,JERONIMO SILLER,JERONIMO SILLER 1103,"1",HU,07 039 008
"07","061","003",2340.847002869,CARRIZALEJO,CARRIZALEJO 329,"2",HU,07 061 003
"07","061","041",528.580382324,VALLE DEL CHIPINQUE,CALLE DE LA PAZ L41 M61,"2",HU,07 061 041
"07","062","004",48297.38580134,VALLE,VASCONCELOS 402,"9",C,07 062 004
"07","062","034",1907.052192483,,SIN NOMBRE,"2",HU,07 062 034
"07","062","035",3018.287078249,DEL VALLE,PASO DE LA SIERRA 400,"2",HU,07 062 035
"07","062","009",2799.736718427,VALLE,PASEO DE LA SIERRA 210,"2",HU,07 062 009
"07","080","001",2437.208537059,CORTIJO DEL VALLE,PASEO DE LA SIERRA 406,"1",HU,07 080 001
"07","080","004",2139.387398788,,LOPEZ MATEOS Y PRIVADA,"1",HU,07 080 004
"07","080","005",2182.091558814,CORTIJO DEL VALLE,P DE LA SIERRA 400 INT-E,"1",HU,07 080 005
"07","080","006",2476.40317457,,PRIVADA 400,"1",HU,07 080 006
"07","080","003",2315.062475955,,PRIV L MATEOS 400 INT J,"1",HU,07 080 003
"07","080","002",1811.739450369,CORTIJO DEL VALLE,PASO DE LA SIERRA 406 INT-E,"1",HU,07 080 002
"07","062","050",1109.540327741,,PASEO DE LA SIERRA,"2",HU,07 062 050
"07","028","013",689.0157752164,JERONIMO SILLER,ADOLFO LOPEZ MATEOS 402,"2",HU,07 028 013
"07","028","014",58.57345307637,JERONIMO SILLER,ADOLFO LOPEZ MATEOS L14 M28,"2",HU,07 028 014
"07","028","008",424.7224421028,,LAZARO GARZA AYALA 401,"2",HU,07 028 008
"07","028","012",682.8664263498,JERONIMO SILLER,MA DE LOS ANGELES 501,"2",HU,07 028 012
"07","023","012",315.7477183662,,MONSERRAT 323 J SILLER,"2",HU,07 023 012
"07","048","054",490.1224628838,,AVE SAN JUAN L22 M48,"2",HU,07 048 054
"07","048","037",703.0700153335,BOSQUES DEL VALLE,MARIA DE LOS ANGELES 202,"1",HU,07 048 037
"07","048","039",492.2867648532,BOSQUES DEL VALLE,MA DE LOS ANGELES 206,"1",HU,07 048 039
"07","048","040",653.0813543456,BOSQUES DEL VALLE,AVE B DEL VALLE 504,"2",HU,07 048 040
"07","048","042",395.2937030303,BOSQUES DEL VALLE,AVE BOSQUES DEL VALLE 506,"2",HU,07 048 042
"07","093","008",686.1463730312,,A LPZ MATEOS Y A OBREGON 12,"1",HU,07 093 008
"07","093","020",299.6703700932,,,"2",HU,07 093 020
"07","093","009",281.1080972452,,,"2",HU,07 093 009
"07","093","001",455.4769536529,,LA ESCONDIDA 101 V CHIPINQU,"2",HU,07 093 001
"07","094","001",978.965591468,VALLE CHIPINQUE,LA ESCONDIDA Y PINAL 102,"2",HU,07 094 001
"07","112","014",338.497054037,VALLE CHIPINQUE,PRIV LA PAZ 103,"2",HU,07 112 014
"07","091","010",382.8073528366,VALLE DE CHIPINQUE,CARRIZALEJO 120,"2",HU,07 091 010
"07","091","011",486.3385190613,,A OBREGON L11 M91,"2",HU,07 091 011
"07","033","008",1116.344517686,JERONIMO SILLER,JERONIMO SILLER 925,"1",HU,07 033 008
"07","033","040",358.6155600635,,,"2",HU,07 033 040
"07","033","013",379.3272588282,JERONIMO SILLER,J SILLER 929-1,"2",HU,07 033 013
"07","033","020",504.2197402254,VALLE DE CHIPINQUE,EL CAIDO 114,"2",HU,07 033 020
"07","061","023",703.7377025522,VALLE DEL CHIPINQUE,CALLE DE LA PAZ L23 M61,"2",HU,07 061 023
"07","061","051",762.3091789197,,PRIVADA TREVI/O,"0",HU,07 061 051
"07","061","013",880.6497448776,,PRIVADA TREVI/O,"2",HU,07 061 013
"07","061","065",1372.976843587,CARRIZALEJO,DE LA PAZ 700,"2",HU,07 061 065
"07","061","010",2910.179963501,,SIN NOMBRE 1003,"2",HU,07 061 010
"07","061","062",596.9246075462,CARRIZALEJO,DERECHO DE PASO 115,"2",HU,07 061 062
"07","061","012",2607.832861126,,CHIPINQUE 1005,"2",HU,07 061 012
"07","061","064",527.2657627852,,DERECHO DE PASO 117,"2",HU,07 061 064
"07","061","031",563.9905613561,,AVE M GOMEZ MORIN INTERIOR,"0",BU,07 061 031
"07","061","063",487.2530540315,,DERECHO DE PASO L63 M61,"0",BU,07 061 063
"07","061","007",4105.57736531,SAN PEDRO,HIDALGO 900,"2",HU,07 061 007
"07","061","027",7495.022947589,,TREVI/O 333-B,"0",HU,07 061 027
"07","061","015",5242.570452054,CARRIZALEJO,TREVI/O 335,"1",HU,07 061 015
"07","061","078",554.7954110449,RINCON CARRIZALEJO,PRIV CARRIZALEJO 103,"2",HU,07 061 078
"07","061","008",3564.268669026,CARRIZALEJO,CALLE DE LA PAZ 999,"2",HU,07 061 008
"07","061","077",336.9296097897,RINCON CARRIZALEJO,PRIV CARRIZALEJO 105,"2",HU,07 061 077
"07","062","061",2657.695084629,,PRIV PASO DE LAS AGUILAS,"2",HU,07 062 061
"07","102","005",957.1262051806,CORTIJO DEL VALLE,PRIV GALATEA 106,"2",HU,07 102 005
"07","102","004",1060.936130989,CORTIJO DEL VALLE,LA MANCHA S/N,"2",HU,07 102 004
"07","103","002",897.1525190611,CORTIJO DEL VALLE,DON QUIJOTE S/N,"2",HU,07 103 002
"07","103","003",1027.836547938,CORTIJO DEL VALLE,DON QUIJOTE 119,"2",HU,07 103 003
"07","062","053",1974.722974383,CORTIJO DEL VALLE,PRIV PASEO DE LA SIERRA S/N,"2",HU,07 062 053
"07","102","003",942.1888256715,CORTIJO DEL VALLE,GALATEA 110,"2",HU,07 102 003
"07","102","001",847.243048559,,GALATEA 23,"1",HU,07 102 001
"07","101","006",849.9419308161,CORTIJO DEL VALLE,CERVANTES 18,"2",HU,07 101 006
"07","102","002",865.6063513663,,GALATEA 108 CORTIJO VALLE,"2",HU,07 102 002
"07","101","005",916.2381607804,,LA MANCHA 19,"2",HU,07 101 005
"07","101","004",1006.120357646,CORTIJO DEL VALLE,LA MANCHA 21,"2",HU,07 101 004
"07","048","048",544.9950764545,BOSQUES DEL VALLE,B DE TAHITI 518,"2",HU,07 048 048
"07","048","049",539.9091775498,BOSQUES DEL VALLE,B DE TAHITI 520,"2",HU,07 048 049
"07","048","050",434.0516839589,BOSQUES DEL VALLE,B DE TAHITI 524,"1",HU,07 048 050
"07","048","052",464.9276791367,BOSQUES DEL VALLE,BOSQUES DEL TAHITI 526,"2",HU,07 048 052
"07","048","016",2539.888207778,,S NEVADA Y S DEL VALLE,"5",HM,07 048 016
"07","048","058",145.4940507167,JERONIMO SILLER,SIERRA DEL VALLE 201,"2",HU,07 048 058
"07","048","062",1012.221992975,,SIERRA NEVADA,"2",HU,07 048 062
"07","048","064",793.8584362234,,,"2",HU,07 048 064
"07","048","013",1439.290290088,JERONIMO SILLER,S NEVADA 912 Y S MADRE,"2",HU,07 048 013
"07","048","006",2915.728223729,,S NEVADA 900 Y A OBREGON,"0",HU,07 048 006
"07","048","014",983.0085530322,,A OBREGON 225,"1",HU,07 048 014
"07","048","012",2318.115031325,JERONIMO SEILLER,SIERRA NEVADA Y ALVARO OBREGON 201,"1",HU,07 048 012
"07","048","027",1138.055737207,JERONIMO SILLER,SIERRA NEVADA 842,"2",HU,07 048 027
"07","048","026",342.4994288146,,MA DE LOS ANGELES Y S NEVAD,"2",HU,07 048 026
"07","048","021",2401.058303452,,AVE MA DE LOS ANGELES,"1",S,07 048 021
"07","048","022",1064.720176749,,PROL SAN PEDRO,"2",HM,07 048 022
"07","033","014",304.5692080578,JERONIMO SILLER,JERONIMO SILLER 931,"2",HU,07 033 014
"07","033","006",3004.154498265,JERONIMO SILLER,AV JERONIMO SILLER 945,"5",HM,07 033 006
"07","094","008",403.7737655508,,A LOPEZ MATEOS Y S DEL VALL,"0",BU,07 094 008
"07","094","007",399.9138517095,VALLE DEL CHIPINQUE,DEL PINAL 126,"2",HU,07 094 007
"07","095","023",331.1198301568,,S DEL VALLE 142 V DE CHIPINQUE,"2",HU,07 095 023
"07","095","009",358.1652291896,VALLE DE CHIPINQUE,VALLE DE CHIPINQUE 146 Y A LOPEZ MA,"2",HU,07 095 009
"07","095","001",475.7638314333,V CHIPINQUE,ESCONDIDA 109,"2",HU,07 095 001
"07","096","020",550.8523253016,,AV L MATEOS 129 V CHIPINQUE,"2",HU,07 096 020
"07","036","003",880.5207841808,JERONIMO SILLER,AVE JERONIMO SILLER 1025,"1",C,07 036 003
"07","039","010",627.8164195301,,HIDALGO OTE 103 J SILLER,"2",HU,07 039 010
"07","039","002",594.5964534165,,J SILLER E HIDALGO 101,"2",HU,07 039 002
"07","039","006",1623.074677116,JERONIMO SILLER,SIERRA DE JUAREZ 111,"2",HU,07 039 006
"07","042","002",1102.728359895,,J SILLER Y JUAREZ 100,"1",HU,07 042 002
"07","042","004",1352.674737722,JERONIMO SILLER,AV JERONIMO SILLER 1250,"1",HU,07 042 004
"07","096","010",981.769245615,V CHIPINQUE,HIDALGO 100,"2",HU,07 096 010
"07","061","022",892.4299901591,CARRIZALEJO,LA PAZ 800,"2",HU,07 061 022
"07","061","049",732.2938563284,,PRIV TREVI/O,"0",BU,07 061 049
"07","061","050",878.3529228604,,PRIVADA TREVI/O,"2",HU,07 061 050
"07","082","002",1046.897782907,CARRIZALEJO,ARTURO B GONZALEZ NTE 106,"2",HU,07 082 002
"07","082","001",900.742053399,CARRIZALEJO,ARTURO GONZALEZ 123,"2",HU,07 082 001
"07","056","017",5307.188081066,CARRIZALEJO,TREVI/O 300-A,"2",HU,07 056 017
"07","056","087",409.8311397654,CARRIZALEJO,DE ACCESO L87 M56,"2",HU,07 056 087
"07","056","089",410.8446458737,CARRIZALEJO,ACCESO L89 M56,"2",HU,07 056 089
"07","056","092",419.4644046941,,DE ACCESO L92 M56,"2",HU,07 056 092
"07","056","090",424.948886094,CARRIZALEJO,DE ACCESO Y TREVI/O 330 INT,"2",HU,07 056 090
"07","081","004",530.6178073868,CARRIZALEJO,CARLOS BAZAN 100,"2",HU,07 081 004
"07","081","003",2081.006187587,CARRIZALEJO,CARLOS BAZAN 104 A-B-C-D,"2",HM,07 081 003
"07","081","005",1267.388048705,,ING CARLOS BAZAN 102 CARRIZ,"2",HU,07 081 005
"07","081","007",419.0716000496,CARRIZALEJO,ROBERTO GARZA SADA 501,"2",HU,07 081 007
"07","061","058",367.9443628821,CARRIZALEJO,HIDALGO Y CALLE SIN NOMBRE 820,"2",HU,07 061 058
"07","061","067",384.1808530126,RINCON CARRIZALEJO,PRIV CARRIZALEJO 112,"2",HU,07 061 067
"07","062","069",4871.990482452,,,"0",M1,07 062 069
"07","103","006",888.087911011,,GALATEA L6 M103,"2",HU,07 103 006
"07","062","019",1759.251032748,,,"1",S,07 062 019
"07","062","018",912.2300165103,DEL VALLE,AVE VASCONCELOS 406,"1",C,07 062 018
"07","062","056",720.521043968,,AVE VASCONCELOS L56 M62,"2",S,07 062 056
"07","062","057",1147.941115003,,AVE VASCONCELOS 402,"2",C,07 062 057
"07","062","002",1260.733141936,CORTIJO DEL VALLE,PASO DE LA SIERRA 400-B,"3",HM,07 062 002
"07","062","062",637.2687570029,VALLE,PASO DE LAS AGUILAS,"2",HU,07 062 062
"07","062","063",506.686386525,VALLE,PASEO DE LAS AGUILAS 101,"2",HU,07 062 063
"07","062","074",963.77226185,DEL VALLE,PRIV PASEO DE LA SIERRA L1,"2",HU,07 062 074
"07","062","073",968.3095806681,DEL VALLE,PRIV PASEO DE LA SIERRA L1,"2",HU,07 062 073
"07","062","059",561.0860667589,,RIO SENA Y TAZUNCHALE,"2",HU,07 062 059
"07","101","003",1050.512752022,CORTIJO DEL VALLE,LA MANCHA 109,"2",HU,07 101 003
"07","034","007",881.9349039338,BOSQUES DEL VALLE,B DE TAHITI 618,"2",HU,07 034 007
"07","034","002",1706.14935979,JERONIMO SILLER,S DEL VALLE 226 Y 700,"0",HU,07 034 002
"07","034","009",271.8630257659,JERONIMO SILLER,SIERRA DEL VALLE 200,"2",HU,07 034 009
"07","034","005",1338.008363131,JERONIMO SILLER,FLAMARION 222,"2",HM,07 034 005
"07","037","013",815.1864159275,BOSQUES DEL VALLE,B DE TAHITI 622,"2",HU,07 037 013
"07","037","012",595.8500665529,,B DE TAHITI,"0",BU,07 037 012
"07","037","015",326.1798616113,BOSQUES DEL VALLE,JUAREZ Y B DE TAHITI 200,"2",HU,07 037 015
"07","037","005",988.6776879691,JERONIMO SILLER,JUAREZ 211,"1",HU,07 037 005
"07","037","002",944.9265205746,JERONIMO SILLER,JUAREZ 201 Y FLAMARION,"1",HU,07 037 002
"07","037","019",5171.263132993,JERONIMO SILLER,FLAMARION E HIDALGO 300,"2",HU,07 037 019
"07","040","020",738.7626386132,BOSQUES DEL VALLE,AVE B DEL VALLE 232 Y JUAREZ,"2",HU,07 040 020
"07","040","014",4216.552187596,,JUAREZ,"0",IF,07 040 014
"07","061","066",376.3816887851,,HIDALGO 870,"2",HU,07 061 066
"07","056","014",17183.17165154,CARRIZALEJO,AVE GOMEZ MORIN SUR 1250,"0",S,07 056 014
"07","045","002",1071.457802607,,J SILLER 1300 Y TREVI/O,"2",HU,07 045 002
"07","045","013",775.5830176151,,T PIZA Y EL BAPTISTERIO,"3",HU,07 045 013
"07","092","001",8465.303810218,,EL CAIDO Y S DEL VALLE,"0",EA,07 092 001
"07","050","009",686.4727482704,SILLER,P ELIAS CALLES 820,"2",HU,07 050 009
"07","115","002",228.5034766899,,PRIV MATER L 2 M 115,"2",HU,07 115 002
"07","115","023",348.8871221207,VALLE,PRIVADA MATER 125,"2",HU,07 115 023
"07","115","001",571.0938260623,,,"2",HU,07 115 001
"07","115","027",293.427706688,VALLE DE CHIPINQUE,PRIV MATER 141,"2",HU,07 115 027
"07","115","030",280.3061310326,VALLE DEL CHIPINQUE,PRIV CARRIZALEJO 211,"2",HU,07 115 030
"07","115","022",283.5509051561,,PRIV MATER L 22 M 115,"3",HU,07 115 022
"07","115","009",313.6732918371,,SIERRA DEL VALLE L 9 M 115,"2",HU,07 115 009
"07","061","059",366.5878309544,CARRIZALEJO,HIDALGO Y CALLE 830,"2",HU,07 061 059
"07","061","068",329.3107567695,RINCON CARRIZALEJO,PRIV CARRIZALEJO L3 M61,"2",HU,07 061 068
"07","061","069",326.0873631183,RINCON CARRIZALEJO,PRIV CARRIZALEJO L4  M61,"2",HU,07 061 069
"07","061","005",383.6538203645,CARRIZALEJO,HIDALGO Y CALLE S/NOMBRE 501,"2",HU,07 061 005
"07","061","060",362.0156635655,CARRIZALEJO,HIDALGO 850,"2",HU,07 061 060
"07","061","070",331.9026047191,RINCON CARRIZALEJO,PRIV CARRIZALEJO L5 M61,"0",BU,07 061 070
"07","061","071",298.2548267477,RINCON CARRIZALEJO,PRIV CARRIZALEJO L6 M61,"2",HU,07 061 071
"07","061","056",372.7487371894,CARRIZALEJO,HIDALGO 860,"2",HU,07 061 056
"07","056","088",424.4958393504,CARRIZALEJO,DE ACCESO L88 M56,"2",HU,07 056 088
"07","056","015",1549.774287411,RESID CARRIZALEJO,TREVI/O E ING LIDO A TORRE,"0",BU,07 056 015
"07","056","091",451.4112574693,CARRIZALEJO,DE ACCESO L91 M56,"2",HU,07 056 091
"07","056","022",947.9283038805,HACIENDA CARRIZALEJO,TREVI/O 340,"1",HU,07 056 022
"07","056","038",1236.434034227,,SERVIDUMBRE DE PASO,"0",A,07 056 038
"07","056","035",962.1026070063,,TREVINO L 35,"2",HU,07 056 035
"07","056","075",1134.273636908,CARRIZALEJO,TREVI/O 360,"2",HU,07 056 075
"07","056","076",1698.905607112,CARRIZALEJO,LIDIO A TORRES,"1",HU,07 056 076
"07","101","001",1749.156004238,,,"2",HU,07 101 001
"07","103","001",914.1946184782,CORTIJO DEL VALLE,DON QUIJOTE 109,"2",HU,07 103 001
"07","102","006",945.3596028609,CORTIJO DEL VALLE,PRIV GALATEA L6 M102,"2",HU,07 102 006
"07","115","006",454.9190501339,VALLE DE CHIPINQUE,PRIVADA MATER 130,"1",HU,07 115 006
"07","053","044",238.238045433,JERONIMO SILLER,PLUTARCO ELIAS CALLES 312,"2",HU,07 053 044
"07","053","036",383.7223419895,,P ELIAS CALLES L2,"2",HU,07 053 036
"07","053","037",420.5399595135,,P ELIAS CALLES 351 JERONIMO SILLER,"2",HU,07 053 037
"07","053","011",611.7005944264,JERONIMO SILLER,PLUTARCO ELIAS CALLES 745,"2",HU,07 053 011
"07","053","012",1233.709857118,,PLUTACO ELIAS CALLES 777,"1",HU,07 053 012
"07","053","018",1079.334364644,JERONIMO SILLER,MA TRINIDAD DAVILA 905,"1",HU,07 053 018
"07","053","003",547.8506914181,JERONIMO SILLER,LIBERTAD Y CAM VECINAL L3 M41,"2",HU,07 053 003
"07","040","010",470.6562873888,,,"2",HU,07 040 010
"07","040","002",982.9050647117,,TREVI/O Y FLAMARION 380,"2",HU,07 040 002
"07","040","008",1954.665822715,,TREVI/O 247 PTE,"2",HU,07 040 008
"07","040","015",1065.633246572,BOSQUES DEL VALLE,TREVI/O 271,"2",HU,07 040 015
"07","040","016",332.3098176188,BOSQUES DEL VALLE,BOSQUES DEL VALLE 710,"2",HU,07 040 016
"07","049","017",735.769964098,BOSQUES DEL VALLE,AVE BOSQUES DEL VALLE 714,"2",HU,07 049 017
"07","049","021",557.3224702561,,TREVI/O 258 B DEL VALLE,"2",HU,07 049 021
"07","049","019",499.4287835809,BOSQUES DEL VALLE,TREVINO 270,"2",HU,07 049 019
"07","049","020",537.0634716345,,TREVI/O 256,"2",HU,07 049 020
"07","049","010",920.4034193167,,TREVI/O 200 Y FLAMARION,"2",HU,07 049 010
"07","049","008",803.0607024003,JERONIMO SILLER,C PRIETO 229 Y FLAMARION,"2",HU,07 049 008
"07","115","016",156.6656375515,,PRIV MATER 102 V CHIPINQUE,"2",HU,07 115 016
"07","113","022",327.6295701656,VALLE DEL CHIPINQUE,HIDALGO 801,"2",HU,07 113 022
"07","062","013",25215.60878668,ZONA GOMEZ MORIN,,"0",S,07 062 013
"07","113","001",354.2857297152,VALLE DE CHIPINQUE,S DEL VALLE 202,"1",HU,07 113 001
"07","113","031",271.0437893237,VALLE DE CHIPINQUE,PRIVADA LA PAZ 131,"2",HU,07 113 031
"07","095","016",1227.875347054,VALLE DE CHIPINQUE,V DE CHIPINQUE Y LA ESCONDIDA 101,"2",HU,07 095 016
"07","095","007",730.9716442614,VALLE DEL CHIPINQUE,SIERRA DEL VALLE 132,"2",HU,07 095 007
"07","095","022",395.8914842442,VALLE DE CHIPINQUE,A LOPEZ MATEOZ 144,"2",HU,07 095 022
"07","095","008",332.3720803956,V DE CHIPINQUE,S DEL VALLE 134,"2",HU,07 095 008
"07","095","006",326.5477946975,,SIERRA DEL VALLE L6 M8,"3",HU,07 095 006
"07","095","011",507.838143636,VALLE DEL CHIPINQUE,V DE CHIPINQUE 123,"2",HU,07 095 011
"07","095","010",376.1030291607,VALLE DE CHIPINQUE,VALLE DE CHIPINQUE 125,"2",HU,07 095 010
"07","095","030",341.2913270312,,SIERRA DEL VALLE L6 M8,"3",BU,07 095 030
"07","056","021",1043.064730314,,TREVI/O 405 CARRIZALEJO,"3",HU,07 056 021
"07","056","051",1919.187796472,CARRIZALEJO,PRIV TREVI/O 320,"2",HU,07 056 051
"07","082","003",936.6583614182,CARRIZALEJO,CARLOS BAZAN 111,"2",HU,07 082 003
"07","081","001",506.7349080539,CARRIZALEJO,ING ARTURO V GZZ 102-A,"1",HU,07 081 001
"07","081","006",752.6362229997,CARRIZALEJO,ARTURO V GONZALEZ 104,"2",HU,07 081 006
"07","061","034",2285.885387844,,C TREVI/O L34 M61,"1",HU,07 061 034
"07","061","019",1373.954166489,CARRIZALEJO,J TREVI/O 343,"1",HU,07 061 019
"07","061","040",437.7520935217,,JERONIMO TREVI/O LOTE INT 180,"2",HU,07 061 040
"07","061","039",413.2178837551,CARRIZALEJO,JERONIMO TREVI/O L39 M40,"2",HU,07 061 039
"07","061","045",1059.956246627,CARRIZALEJO,PRIV LOS ENCINOS 104,"1",HU,07 061 045
"07","113","026",298.6416242888,VALLE CHIPINQUE,PRIV LA PAZ 114,"2",HU,07 113 026
"07","113","019",316.49253283,,LA PAZ 933 V CHIPINQUE,"2",HU,07 113 019
"07","113","027",303.365678726,,PRIV LA PAZ 118,"2",HU,07 113 027
"07","113","018",292.6209655077,VALLE DE LA PAZ,LA PAZ 817,"2",HU,07 113 018
"07","113","028",268.57321901,VALLE DE CHIPINQUE,PRIV LA PAZ 122,"2",HU,07 113 028
"07","062","083",69960.07069563,ZONA GOMEZ MORIN,AV. GOMEZ MORIN  No. 1000  SUR,"3",EP,07 062 083
"07","053","009",930.558798404,JERONIMO SILLER,TRINIDAD DAVILA,"2",HU,07 053 009
"07","053","024",340.6052349424,JERONIMO SILLER,CALLE DEL PASO 298,"2",HU,07 053 024
"07","052","001",877.8111520143,VALLE DE CHIPINQUE,ADOLFO LOPEZ MATEOS 300,"2",HU,07 052 001
"07","115","007",405.3709902749,,S DEL VALLE 233 V DE CHIPIN,"2",HU,07 115 007
"07","115","008",416.3329267205,VALLE CHIPINQUE,SIERRA DEL VALLE 229,"2",HU,07 115 008
"07","062","022",5146.263906253,CARRIZALEJO,CARR A CHIPINQUE 900,"2",C,07 062 022
"07","062","023",27504.06423128,,CHIPINQUE 940,"2",EP,07 062 023
"07","062","011",43071.6514414,,,"0",C,07 062 011
"07","049","025",618.95642267,JERONIMO SILLER,CERRO PRIETO 227,"2",HU,07 049 025
"07","049","014",768.7568693658,BOSQUES DEL VALLE,BOSQUES DEL VALLE 718,"2",HU,07 049 014
"07","049","018",619.0240192517,,A B DEL VALLE Y TREVI/O 712,"2",HU,07 049 018
"07","049","023",493.4559431947,,PRIVADA TREVI/O,"2",HU,07 049 023
"07","049","022",739.9781569109,BOSQUES DEL VALLE,TREVI/O 260,"2",HU,07 049 022
"07","049","002",1728.333722322,JERONIMO SILLER,TREVI/O 202,"1",HU,07 049 002
"07","089","004",465.9865436661,BOSQUES DEL VALLE,B DEL VALLE Y C PRIETO 208,"2",HU,07 089 004
"07","089","006",229.5342943823,BOSQUES DEL VALLE,BOSQUES DEL VALLE 810,"2",HU,07 089 006
"07","089","008",539.8148778805,BOSQUES DEL VALLE,B DE IRLANDA 203,"2",HU,07 089 008
"07","089","001",541.3283799546,BOSQUES DEL VALLE,G PRIETO 202,"1",HU,07 089 001
"07","056","095",1786.38244401,JERONIMO SILLER,CERRO PRIETO Y FLAMARION L3,"2",HU,07 056 095
"07","090","002",765.8672450723,,AV BOSQUES DEL VALLE PTE 108,"1",HU,07 090 002
"07","095","005",655.5765827595,,SIERRA DEL VALLE L5 M8,"0",BU,07 095 005
"07","095","020",492.979584179,VALLE DE CHIPINQUE,VALLE DE CHIPINQUE 115,"2",HU,07 095 020
"07","095","003",266.4005842482,,,"3",HU,07 095 003
"07","095","004",268.2549002581,,,"3",HU,07 095 004
"07","095","027",277.0457369893,,,"3",HU,07 095 027
"07","095","013",379.6489988243,VALLE DE CHIPINQUE,VALLE DE CHIPINQUE 113,"1",HU,07 095 013
"07","095","028",267.8176989118,,,"3",HU,07 095 028
"07","095","014",374.7003265778,VALLE DE CHIPINQUE,VALLE DE CHIPINQUE 111,"2",HU,07 095 014
"07","095","029",277.0930953093,,SIERRA DEL VALLE L3 M8 V DEL CHIPIN,"3",HU,07 095 029
"07","095","017",381.1461930469,VALLE DE CHIPINQUE,VALLE DE CHIPINQUE 109,"2",HU,07 095 017
"07","095","002",1142.811938603,,SIERRA DEL VALLE L2 M8,"0",BU,07 095 002
"07","095","024",372.9651336085,V DE CHIPINQUE,V DE CHIPINQUE 105,"2",HU,07 095 024
"07","095","018",382.8815682046,,VALLE DE CHIPINQUE,"2",HU,07 095 018
"07","095","021",325.4028488146,VALLE DE CHIPINQUE,VALLE DE CHIPINQUE 129,"2",HU,07 095 021
"07","113","017",280.5555337613,,HIDALGO L 17 M 113,"0",BU,07 113 017
"07","113","029",275.3078689918,VALLE DE CHIPINQUE,PRIV LA PAZ 126,"2",HU,07 113 029
"07","113","016",278.1709442083,VALLE DEL CHIPINQUE,HIDALGO 825,"2",HU,07 113 016
"07","113","014",544.47243403,,HIDALGO L 14 M 113,"2",HU,07 113 014
"07","113","013",338.3632049989,VALLE DE CHIPINQUE,PRIVADA LA PAZ 132,"1",HU,07 113 013
"07","113","012",368.8339438932,VALLE DEL CHIPINQUE,PRIVADA LA PAZ 136,"2",HU,07 113 012
"07","113","011",376.0865873443,,PRIV LA PAZ 140 V CHIPINQUE,"1",HU,07 113 011
"07","113","009",286.2038887734,VALLE DEL CHIPINQUE,S DEL VALLE 234,"2",HU,07 113 009
"07","113","037",299.3846648036,CHIPINQUE,PRIVADA LA PAZ 155,"2",HU,07 113 037
"07","113","002",305.1246858563,,SIERRA DEL VALLE 206 V DE C,"2",HU,07 113 002
"07","113","003",310.270278069,,SIERRA DEL VALLE 210 V CHIP,"0",HU,07 113 003
"07","113","036",300.4163978951,V CHIPINQUE,PRIV LA PAZ 151,"2",HU,07 113 036
"07","113","004",310.1739997321,VALLE DE CHIPINQUE,SIERRA DEL VALLE 214,"2",HU,07 113 004
"07","113","035",299.8863904815,,PRIV LA PAZ 147 V DE CHIPINQUE,"1",HU,07 113 035
"07","113","005",304.3963911766,,SIERRA DEL VALLE L 5 M 113,"1",HU,07 113 005
"07","107","003",949.0345204902,,LA MANCHA L3 M107,"2",S,07 107 003
"07","107","006",930.708720156,CORTIJO DEL VALLE,LA MANCHA 110,"2",HU,07 107 006
"07","106","006",936.2256854762,CORTIJO DEL VALLE,PRIV GALATEA 110,"2",HU,07 106 006
"07","106","004",872.3317886666,,LA MANCHA Y M DE CERVANTES,"2",HU,07 106 004
"07","105","001",999.7836479307,,DON QUIJOTE 125,"2",HU,07 105 001
"07","105","002",911.7172187751,CORTIJO DEL VALLE,DON QUIJOTE L2 M105,"2",HU,07 105 002
"07","090","004",576.5471614695,BOSQUES DEL VALLE,AV BOSQUES DEL VALLE 818,"2",HU,07 090 004
"07","090","005",771.4838361058,,B DEL VALLE/COATZACOALCOS 5,"5",HM,07 090 005
"07","090","006",564.1738488222,BOSQUES DEL VALLE,BOSQUES DE IRLANDA 821,"2",HU,07 090 006
"07","090","008",482.2544169345,BOSQUES DEL VALLE,BOSQUES DE IRLANDA 815,"2",HU,07 090 008
"07","090","001",570.3190919542,BOSQUES DEL VALLE,BOSQUES DE IRLANDA 202,"1",HU,07 090 001
"07","065","006",743.8310522077,VALLES DE SAN ANGEL,NAPOLES 107,"2",HU,07 065 006
"07","064","004",619.6053575824,VALLE DE SAN ANGEL,NAPOLES 101,"2",HU,07 064 004
"07","064","001",485.1312414468,VALLE DE SAN ANGEL,EL DUOMO 106,"1",HU,07 064 001
