REGION,MANZANA,LOTE,SHAPE_Area,RML,NOMBRE_COL,CALLE,NIVELES,US_ACT2016
"01","153","022",633.321917644,01 153 022,,RIO NILO,"1",HU
"01","153","020",3019.91858268,01 153 020,,RIO NILO 114 VALLE,"1",BU
"01","176","012",1247.09168607,01 176 012,,,"0",HU
"01","176","046",1748.15376522,01 176 046,,,"0",HU
"01","177","004",1025.68801613,01 177 004,DEL VALLE,RIO SENA PTE 150,"2",HU
"01","177","025",1493.15304962,01 177 025,,,"0",HU
"01","177","022",232.410318228,01 177 022,DEL VALLE,PRIVADA FRANCO 110,"2",HU
"01","177","021",280.709627893,01 177 021,DEL VALLE,PRIVADA FRANCO 100,"2",C
"05","030","010",225.923282432,05 030 010,,,"0",HU
"05","030","011",212.491491938,05 030 011,,,"0",HU
"05","030","008",215.88075439,05 030 008,,,"0",HU
"05","030","009",222.694284454,05 030 009,,,"0",BU
"05","021","105",194.579992705,05 021 105,,,"2",HU
"05","021","106",188.564746108,05 021 106,PRIVADA PALO BLANCO,,"2",HU
"05","021","101",177.977977446,05 021 101,PRIVADA PALO BLANCO,,"2",HU
"05","021","102",182.518863051,05 021 102,PRIVADA PALO BLANCO,,"2",HU
"03","006","014",344.005804461,03 006 014,,LAZARO GARZA AYALA 360,"1",HU
"03","006","020",174.507555154,03 006 020,,L GZA AYALA 360 INT,"0",HU
"05","103","010",201.765186166,05 103 010,,,"0",BU
"05","103","009",211.221472478,05 103 009,,,"0",BU
"03","007","015",100.037153334,03 007 015,SAN PEDRO,ZARAGOZA 230,"2",HU
"03","007","039",122.377017298,03 007 039,,ZARAGOZA L1 LOTE INT,"2",HU
"13","224","015",544.345802719,13 224 015,,,"0",HU
"13","224","002",836.707967987,13 224 002,,,"0",HU
"13","224","001",891.449444184,13 224 001,SIERRA DEL VALLE,SIERRA DEL VALLE L1,"0",BU
"06","003","146",156.1971649,06 003 146,,,"0",EA
"09","031","011",120.829349875,09 031 007,,CORREGIDORA 540,"1",HM
"09","031","002",53.1570845835,09 031 017,,,"2",HM
"03","007","040",30.0876785971,03 007 040,,ZARAGOZA L3,"1",HU
"03","007","036",118.40713636,03 007 036,,ZARAGOZA 228 A,"1",HU
"03","007","014",212.044544281,03 007 014,,ZARAGOZA 210,"1",HU
"03","007","016",148.75897523,03 007 012,SAN PEDRO,ZARAGOZA 232,"2",HU
"05","019","013",83.4365854404,05 019 013,,PRIV TREVI/O 214 INT 12,"2",HU
"05","019","066",75.4594154447,05 019 066,,PRIV TREVI\O 226 INT 14,"2",HU
"02","007","025",368.691871062,02 007 025,,,"0",HU
"02","007","026",360.799140463,02 007 026,VILLA CAMPANARIO,M GONZALEZ L 26 M 7,"1",HU
"02","007","027",138.971374411,02 007 027,VILLA CAMPANARIO,M GONZALEZ S/N,"2",HU
"02","007","003",195.766010634,02 007 003,,,"0",HU
"02","012","017",110.54142663,02 012 017,,MORELOS Y REFORMA,"1",HU
"02","012","016",113.714476223,02 012 016,,MORELOS NTE 304,"1",HU
"02","012","004",314.395926074,02 012 004,,,"0",M2
"02","014","003",174.409701207,02 014 003,,,"0",BU
"02","014","004",169.014149855,02 014 004,,,"0",BU
"28","004","010",455.157563466,28 004 010,COLONIAL DE LA SIERR,SAUCES 220,"3",HU
"28","004","031",614.81630433,28 004 031,,,"0",HU
"28","004","032",606.800136936,28 004 032,COLONIAL LA SIERRA,AV C DE LA SIERRA L32 M4,"0",BU
"28","004","028",1187.88478023,28 004 028,,,"0",HU
"28","004","019",2196.84355155,28 004 019,,,"0",HU
"28","004","022",453.631439258,28 004 022,COLONIAL LA SIERRA,PINOS L22 M4,"2",HU
"28","004","021",482.773291537,28 004 021,COLONIAL DE LA SIERR,PINOS L21 M4,"2",HU
"09","007","037",7283.45771629,09 007 037,N GARCIA NARANJO,CALLEJON DE CAPELLANIA PTE 355,"2",HM
"09","007","036",2391.7003531,09 007 036,,HORTELANOS Y CAMINO V,"0",BU
"09","007","062",4968.96209194,09 007 062,,HORTELANOS LA GALVANA,"0",BU
"14","072","021",143.453325911,14 072 021,,,"2",HU
"14","072","221",240.152590963,14 072 221,,,"0",BU
"14","072","201",65.0743652123,14 072 201,,,"0",BU
"13","011","006",1143.48930558,13 011 006,LOMAS DEL VALLE,GALEANA 125,"2",HU
"13","022","025",789.758918315,13 022 025,LOMAS DEL VALLE,LOMAS DEL VALLE 777,"2",HU
"13","022","001",792.394962772,13 022 001,LOMAS DEL VALLE,LOMAS DEL VALLE 777,"2",HU
"13","141","006",740.13845999,13 141 006,LOMAS DEL VALLE,SUCHIATE 750,"1",HU
"13","141","005",765.716136648,13 141 005,LOMAS DEL VALLE,J FERNANDEZ 600,"1",HU
"13","181","011",476.056434001,13 181 011,,,"0",HU
"13","181","012",483.149348997,13 181 012,,B DE CHIAPAS L12 M181,"0",BU
"01","159","022",909.514843518,01 159 022,DEL VALLE,RIO RODANO 555,"1",HU
"01","172","001",5163.71220297,01 172 001,DEL VALLE,VASCONCELOS 300,"0",HM
"13","013","003",523.838723894,13 013 013,TAMPIQUITO,VASCONCELOS 240,"1",C
"05","039","026",236.595854084,05 039 026,,DOBLADO INT,"2",C
"05","039","027",207.517439378,05 039 027,,5 DE MAYO 414,"2",C
"05","039","018",131.973623082,05 039 018,,MANUEL DOBLADO SUR 418,"2",HU
"05","039","003",269.455900051,05 039 003,,DOBLADO 414,"1",HU
"05","039","029",140.542819684,05 039 029,,DOBLADO,"2",HU
"30","018","007",64.0144975919,30 018 007,SAN PEDRO,LUIS GARCIA 310,"2",HU
"30","009","038",69.5029561262,30 009 038,LAZARO GARZA AYALA,AGUSTIN SILLER 188,"2",HU
"30","009","039",72.3800095077,30 009 039,GARZA AYALA,AGUSTIN SILLER 186,"2",HU
"30","008","004",97.6347288706,30 008 004,CONJ HAB GARZA AYALA,DIEGO SALDIVAR,"0",BU
"30","008","005",98.8139502764,30 008 005,CONJ HAB GARZA AYALA,DIEGO SALDIVAR 104,"0",BU
"30","022","002",1031.29249121,30 022 002,,,"0",EA
"30","022","001",1030.96976232,30 022 001,,,"0",EU
"04","040","001",142.515303419,04 040 001,,ABASOLO L 1 M 40 SAUCES,"1",HU
"04","040","002",142.515842353,04 040 002,,ABASOLO Y E CARRANZA,"1",HU
"04","025","030",137.534383026,04 025 030,,PANTEON MUNICIPAL L13 M3 STA ELENA,"1",HU
"04","025","031",140.467515996,04 025 031,SANTA ELENA,PANTEON MUNICIPAL L14 M3,"1",HU
"04","025","032",140.293817935,04 025 032,,PANTEON MUNICIPAL L15 M3 STA ELENA,"1",HU
"04","025","033",141.050512418,04 025 033,SANTA ELENA,PANTEON MUNICIPAL Y PUEBLA 500,"1",HU
"04","071","022",150.099928517,04 071 022,SANTA ELENA,ALLENDE 101,"2",HU
"05","050","002",149.973817872,05 050 002,,REFORMA 559,"1",S
"05","050","014",138.72769738,05 050 014,,TREVI/O OTE 565,"1",S
"05","050","017",223.18935102,05 050 017,,REFORMA 505,"2",HU
"05","050","004",251.639386419,05 050 004,,ZARAGOZA 505,"1",HU
"05","050","005",358.182001311,05 050 005,,REFORMA 523,"2",HU
"05","050","011",303.637544123,05 050 011,,REFORMA OTE 529,"3",M1
"02","019","031",415.461593763,02 019 031,,,"1",S
"02","019","032",195.6611436,02 019 004,,,"1",S
"02","019","028",130.663889133,02 019 028,SAN PEDRO,GUERRERO NTE 216,"2",HU
"02","019","025",177.008615527,02 019 025,,GUERRERO NTE 222,"2",HU
"02","019","029",90.7332141128,02 019 029,,GUERRERO NTE 240,"1",HU
"02","019","010",319.232287664,02 019 010,,GUERRERO NTE 240,"2",HM
"02","020","004",1240.01694951,02 020 004,,P DIAZ OTE 349,"1",HM
"02","020","017",409.234566792,02 020 017,,PORFIRIO DIAZ OTE 349,"1",S
"02","020","018",111.160541191,02 020 018,,,"0",S
"14","072","001",199.533408356,14 072 001,FUENTES DEL VALLE,VIA AUGUSTA 201,"2",HU
"14","072","202",79.8866121481,14 072 202,,,"0",HU
"14","072","002",127.208042567,14 072 002,FUENTES DEL VALLE,VIA AUGUSTA 203,"2",HU
"14","072","203",73.5928209356,14 072 203,,,"0",BU
"14","072","003",136.821609136,14 072 003,FUENTES DEL VALLE,VIA AUGUSTA 205,"2",HU
"14","072","204",84.2325851195,14 072 204,,,"0",BU
"14","072","004",131.830861993,14 072 004,FUENTES DEL VALLE,VIA AUGUSTA 207,"2",HU
"14","072","205",83.034720286,14 072 205,,,"0",BU
"14","072","005",134.082416566,14 072 005,FUENTES DEL VALLE,VIA AUGUSTA L5 M72,"2",HU
"14","072","206",96.934481158,14 072 206,,,"0",BU
"14","072","006",134.68109147,14 072 006,FUENTES DEL VALLE,VIA AUGUSTA 211,"2",HU
"14","072","207",95.869843066,14 072 207,,,"0",BU
"14","072","007",125.674043677,14 072 007,FUENTES DEL VALLE,VIA AUGUSTA L7 M72,"2",HU
"14","072","208",110.391183626,14 072 208,,,"0",BU
"14","072","008",135.040418332,14 072 008,FUENTES DEL VALLE,VIA AUGUSTA 215,"2",HU
"14","072","209",139.852167598,14 072 209,,,"0",BU
"14","072","009",154.613688098,14 072 009,FUENTES DEL VALLE,VIA AUGUSTA 217,"2",HU
"05","039","028",274.004935379,05 039 028,PALO BLANCO,DOBLADO 410,"2",HU
"05","018","025",579.238446854,05 018 025,CENTRO,VASCONCELOS 1438,"1",C
"05","018","008",207.414572248,05 018 008,SAN PEDRO,VASCONCELOS 1444,"1",HU
"05","018","018",135.774943502,05 018 018,SAN PEDRO,VASCONCELOS 1450,"2",C
"05","018","022",314.624538621,05 018 022,CASCO,VASCONCELOS 1432,"1",C
"05","018","004",310.277425599,05 018 004,CENTRO,VASCONCELOS 1440,"1",S
"05","018","001",335.615560983,05 018 001,SAN PEDRO,LAZARO GARZA AYALA 1427 OTE,"1",HU
"05","018","024",38.9487132338,05 018 024,SAN PEDRO,DOBLADO L24 M18 INT,"1",HU
"05","040","020",173.578676515,05 040 020,SAN PEDRO,PRIV 16 DE SEPTIEMBRE,"0",S
"05","040","026",77.0045226152,05 040 026,SAN PEDRO,GUILLERMO PRIETO 452 INT,"2",HU
"05","040","027",138.321287442,05 040 027,SAN PEDRO,GUILLERMO PRIETO 454,"0",S
"05","040","023",197.700842872,05 040 023,SAN PEDRO,GUILLERMO PRIETO 454,"2",HU
"05","040","018",159.860910801,05 040 018,,GUILLERMO PRIETO 450,"2",HU
"05","040","022",102.959096492,05 040 022,SAN PEDRO,GUILLERMO PRIETO 452 INT,"2",HU
"05","040","005",141.689429992,05 040 005,,G PRIETO,"0",BU
"04","071","003",71.1172488138,04 071 003,SANTA ELENA,PUEBLA 414,"1",HU
"03","045","014",124.251684223,03 045 014,,16 DE SEP 323-A,"1",HU
"03","045","013",157.247981652,03 045 013,,HIDALGO Y 16 DE SEP 323,"1",M1
"03","001","026",2185.12418158,03 001 026,,L GZA AYALA 304,"2",HU
"03","001","025",477.134016815,03 001 025,,CORREGIDORA 202,"1",HU
"03","001","019",168.199075802,03 001 019,,L GARZA AYALA 318 Y 324,"1",S
"03","001","001",163.585145959,03 001 001,,LAZARO GARZA AYALA 318-A,"1",S
"04","003","019",229.977696858,04 003 019,,ALLENDE SUR 217,"2",S
"04","003","032",179.22911307,04 003 032,,ALLENDE 215 INTERIOR,"0",S
"04","002","044",79.3250270978,04 002 044,,GALEANA 432 LOTE INT,"1",HU
"04","002","035",193.708725213,04 002 035,,ALLENDE 305,"1",HU
"04","001","009",167.999666239,04 001 009,,16 DE SEPTIEMBRE PTE 436,"2",HU
"04","001","019",18.2969807965,04 001 019,,,"0",EA
"04","003","021",227.25222886,04 003 021,,GALEANA,"2",HU
"04","003","022",518.812335851,04 003 022,,GALEANA PTE 415,"2",HU
"02","020","019",116.290420733,02 020 019,,,"0",S
"02","020","020",147.209709039,02 020 020,,,"0",S
"02","020","021",270.270568552,02 020 021,,,"0",S
"02","020","013",256.515951015,02 020 013,SAN PEDRO,REFORMA OTE 330,"1",HU
"02","020","014",258.22924956,02 020 014,,REFORMA,"0",HU
"02","020","012",401.354291624,02 020 012,,GUERRERO NTE 206,"2",M1
"02","020","005",185.251461593,02 020 005,,GUERRERO NTE 210,"0",HU
"02","020","002",324.118652999,02 020 002,,GUERRERO NTE 206 B,"1",HU
"02","021","029",220.964450038,02 021 029,,REFORMA OTE 432,"1",S
"02","021","002",199.507047459,02 021 002,,ZARAGOZA 222,"1",S
"02","026","020",101.972078506,02 026 020,,MORELOS 151,"2",HU
"02","026","018",141.082263523,02 026 018,,MORELOS Y P DIAZ 202,"2",M1
"02","026","001",18.5993694687,02 026 001,,MORELOS INT,"2",HU
"02","026","019",191.538701844,02 026 019,,MORELOS 145,"2",HU
"02","027","001",1695.83465962,02 027 001,,GUERRERO L2,"2",EU
"14","072","210",138.180635376,14 072 210,,,"0",BU
"14","072","010",145.438594762,14 072 010,FUENTES DEL VALLE,VIA AUGUSTA 219,"2",HU
"14","072","211",149.816005703,14 072 211,,,"0",BU
"14","072","011",165.555195402,14 072 011,FUENTES DEL VALLE,VIA AUGUSTA 221,"2",HU
"14","072","212",163.019931837,14 072 212,,,"0",BU
"14","072","012",155.24579303,14 072 012,FUENTES DEL VALLE,VIA AUGUSTA 223,"2",HU
"14","072","213",162.044342098,14 072 213,,,"0",BU
"14","072","013",147.562064874,14 072 013,FUENTES DEL VALLE,VIA AUGUSTA 225,"2",HU
"14","072","214",169.642694656,14 072 214,,,"0",BU
"14","072","014",156.157424217,14 072 014,FUENTES DEL VALLE,VIA AUGUSTA 227,"2",HU
"14","072","215",186.457083897,14 072 215,,,"0",BU
"14","072","015",150.689428461,14 072 015,FUENTES DEL VALLE,VIA AUGUSTA 229,"2",HU
"14","072","216",186.261099779,14 072 216,,,"0",BU
"14","072","016",153.242988558,14 072 016,FUENTES DEL VALLE,VIA AUGUSTA L16 M72,"2",HU
"14","072","217",147.639056717,14 072 217,,,"0",BU
"14","072","017",129.967267813,14 072 017,FUENTES DEL VALLE,VIA AUGUSTA 233,"2",HU
"05","040","002",1005.62580166,05 040 002,,5 DE MAYO 102,"2",HU
"05","040","019",123.851529557,05 040 019,,,"0",HU
"05","039","022",167.791580587,05 039 022,,DOBLADO 426,"2",HU
"05","039","016",56.884931659,05 039 016,,5 DE MAYO OTE 1343,"1",HU
"13","256","012",131.541976981,13 256 012,RINCON DE LA MONTA/A,PRIV DE LA MESETA 225,"2",HU
"13","256","011",136.45966302,13 256 011,RINCON LA MONTA/A,PRIV DE LA MESETA 227,"2",HU
"08","042","027",409.376083777,08 042 027,,EMILIO CARRANZA 1404,"2",HU
"01","159","039",357.22507244,01 159 039,DEL VALLE,RIO RODANO 201,"1",HU
"01","159","025",393.776598476,01 159 025,DEL VALLE,RIO RODANO 201,"1",HU
"13","123","020",307.720015556,13 123 020,,CASCADA Y S AZUL 300,"2",HU
"13","093","003",824.717864043,13 093 003,,COLINA AZUL 190,"2",HU
"02","008","011",904.46212695,02 008 011,,LIBERTAD,"1",S
"02","008","001",882.207737925,02 008 001,,LIBERTAD PTE 304 Y CORREG,"1",S
"02","010","004",149.843060901,02 010 004,,ALDAMA NTE 345,"2",HU
"02","010","015",131.944121925,02 010 015,,LIBERTAD PTE 152,"1",HU
"02","010","009",105.329795041,02 010 009,,ALDAMA NTE 339,"1",HU
"02","010","008",90.5656208262,02 010 008,,ALDAMA NTE 337,"1",HU
"02","010","007",451.79032739,02 010 007,,ALDAMA 321,"2",S
"02","010","016",418.101196446,02 010 016,,REFORMA Y ALDAMA 149,"2",S
"04","006","001",284.271076037,04 006 001,,P DIAZ 201,"2",HU
"04","006","021",57.6272022251,04 006 021,,ALLENDE NTE 205,"2",HU
"04","006","002",163.833368262,04 006 002,,P DIAZ,"1",HU
"02","016","019",943.235164331,02 016 019,,CORREGIDORA 219,"1",HU
"02","016","001",949.932683358,02 016 001,,REFORMA PTE 250 Y CORREG,"1",S
"02","018","003",258.517766316,02 018 003,,P DIAZ 119 A,"1",HU
"02","027","003",3920.68296144,02 027 003,CENTRO,GUERRERO Y P DIAZ  No. 153,"2",EU
"02","028","006",130.342755808,02 028 006,,B REYES 415,"1",S
"02","028","002",226.059087873,02 028 002,SAN PEDRO,P DIAZ OTE 454,"1",HU
"02","028","007",307.231638995,02 028 007,SAN PEDRO,VASCONCELOS 419,"1",S
"02","028","008",191.445416119,02 028 008,,P DIAZ 460,"1",M1
"02","028","011",22.7568089642,02 028 011,SAN PEDRO,P DIAZ OTE 454 INT,"0",M1
"05","003","013",136.804327347,05 003 013,,TREVI/O 169,"2",HU
"05","003","012",146.249651968,05 003 012,,TREVI/O 129,"1",HU
"05","004","017",180.815586438,05 004 017,,G GARZA GARCIA 128,"1",HU
"05","004","004",235.24315087,05 004 004,,P DIAZ 732,"1",HU
"05","004","016",193.455716185,05 004 016,,GARZA GARCIA 130,"1",HU
"05","004","015",161.200195911,05 004 015,,G GARZA GARCIA,"1",HU
"05","005","025",192.112073471,05 005 025,,VASCONCELOS L25 M5,"2",HU
"05","005","010",114.195150905,05 005 010,,JOSE VASCONCELOS 811-A,"2",HU
"05","005","007",91.7785509943,05 005 007,,VASCONCELOS 823,"1",C
"05","005","021",391.145879043,05 005 021,SAN PEDRO,VASCONCELOS 817,"1",C
"05","005","014",131.819767012,05 005 014,,VASCONCELOS 819 INT,"1",C
"14","072","218",231.186516965,14 072 218,,,"0",BU
"14","072","018",149.29524327,14 072 018,FUENTES DEL VALLE,VIA AUGUSTA 235,"2",HU
"14","072","219",220.381318952,14 072 219,,,"0",BU
"14","072","019",140.983263837,14 072 019,FUENTES DEL VALLE,VIA AUGUSTA 237,"2",HU
"14","072","220",236.310265549,14 072 220,,,"0",BU
"14","072","020",135.945752752,14 072 020,FUENTES DEL VALLE,VIA AUGUSTA 239,"2",HU
"09","028","019",1311.51690919,09 028 019,,CALZ STA BARBARA,"2",HU
"09","028","020",1307.35014355,09 028 020,,CALZ SANTA BARBARA 571,"2",HU
"01","127","013",1496.58094171,01 127 013,,RIO DANUBIO 126 DEL VALLE,"2",HU
"01","127","019",1492.65639377,01 127 019,,RIO DANUBIO 126 DEL VALLE,"2",HU
"14","007","031",759.030899234,14 007 031,FUENTES DEL VALLE,A SN PEDRO 902,"2",S
"14","007","047",479.230003038,14 007 047,FUENTES DEL VALLE,VIA TRIUMPHALIS L98 M7,"2",S
"13","059","008",412.314788503,13 059 008,,,"0",HU
"13","059","011",406.296801176,13 059 011,,,"0",HU
"05","118","001",1198.69094736,05 118 001,LA CIMA,M DE SN BERNARDINO 86,"2",HU
"13","077","021",7580.95066565,13 077 021,LOMAS DE TAMPIQUITO,P CALLES Y PEDREGAL,"1",EU
"13","025","017",899.942080353,13 025 017,TAMPIQUITO,PRIV USUMACINTA 3 INT,"2",S
"13","029","004",856.885764928,13 029 004,TAMPIQUITO,P CALLES 102 Y 403,"1",C
